id;company;market_sector_id;symbol;bdr;cnpj;main_activity;market_sector;website
755;TRISUL;6;TRIS3;BR;08.811.643/0001-27;Incorporadora E Construtora;Consumo Cíclico / Construção Civil / Incorporações;www.trisul-sa.com.br/ri
756;TRIUNFO PART;5;Nenhum ativo na B3;BR;03.014.553/0001-91;A Triunfo Atua Nos Segmentos de Concessões Rodoviárias. Aeroportuária. Geração de Energia E Administração Portuária. A Situação Do Emissor É de Recuperação Extrajudicial.;Bens Industriais / Transporte / Exploração de Rodovias;www.triunfo.com
757;TUPY;7;TUPY3;BR;84.683.374/0001-49;Produtos Fundidos Para Os Setores de Transporte de Carga. Infraestrutura E Agricultura / Conexões em Ferro Fundido Para Aplicações em Redes Hidráulicas E de Gás / Perfis;Bens Industriais / Material de Transporte / Material Rodoviário;www.tupy.com.br
758;TWITTER;16;TWTR34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Tecnologia da Informação / Programas e Serviços / Programas e Serviços;Não Informado
759;TYSON FOODS;9;TSNF34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
760;UBS GROUP;4;UBSG34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Financeiro / Intermediários Financeiros / Bancos;http://www.ubs.com
761;ULTRAPAR;11;UGPA3;BR;33.256.439/0001-39;Distribuição de Combustíveis. Químicos. Armazenagem Para Granéis Líquidos E Varejo Farmacêutico;Petróleo. Gás e Biocombustíveis / Petróleo. Gás e Biocombustíveis / Exploração. Refino e Distribuição;www.ultra.com.br
762;UNICASA;6;UCAS3;BR;90.441.460/0001-48;Indústria. Comércio. Prestação de Serviços. Importação E Exportação de Produtos Relacionados Ao Ramo de Mobiliário em Geral. Planejado E Modulado de Madeira. Ferro. Aço. Alumínio E Outros Materiais.;Consumo Cíclico / Utilidades Domésticas / Móveis;http://www.unicasamoveis.com.br
763;UNIDAS;19;Nenhum ativo na B3;BR;04.437.534/0001-30;A Plataforma de Negócios Da Companhia É Composta Pelas Divisões de (i) Terceirização de Frotas. Também Designada fleet. (ii) Aluguel de Carros. Também Designada rac E (iii) Venda de Seminovos.;Consumo Cíclico / Diversos / Aluguel de carros;www.unidas.com.br
764;UNIONPACIFIC;7;UPAC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Bens Industriais / Transporte / Transporte Ferroviário;http://www.up.com
765;UNIPAR;11;UNIP3;BR;33.958.695/0001-78;Atuar No Setor de Soda. Cloro E Derivados. Podendo Participar Como Sócia Ou Acionista de Outras Sociedades. Direta Ou Indiretamente. Inclusive Por Meio de Fundos de Investimentos.;Materiais Básicos / Químicos / Químicos Diversos;www.uniparcarbocloro.com.br
766;UNIPAR;11;UNIP5;BR;33.958.695/0001-78;Atuar No Setor de Soda. Cloro E Derivados. Podendo Participar Como Sócia Ou Acionista de Outras Sociedades. Direta Ou Indiretamente. Inclusive Por Meio de Fundos de Investimentos.;Materiais Básicos / Químicos / Químicos Diversos;www.uniparcarbocloro.com.br
767;UNIPAR;11;UNIP6;BR;33.958.695/0001-78;Atuar No Setor de Soda. Cloro E Derivados. Podendo Participar Como Sócia Ou Acionista de Outras Sociedades. Direta Ou Indiretamente. Inclusive Por Meio de Fundos de Investimentos.;Materiais Básicos / Químicos / Químicos Diversos;www.uniparcarbocloro.com.br
768;UNITED TECH;7;UTEC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Bens Industriais / Material de Transporte / Material Aeronáutico e de Defesa;www.utc.com/investors/pages/default.aspx
769;UNITEDHEALTH;13;UNHH34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificado;Não Informado
770;UPS;19;UPSS34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Bens Industriais / Transporte / Transporte Rodoviário;www.ups.com
771;UPTICK;5;UPKP3B;BR;02.162.616/0001-94;Não Informado;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.uptickbrasil.com.br
772;US BANCORP;4;USBC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Financeiro / Intermediários Financeiros / Bancos;phx.corporate-ir.net/phoenix.zhtml?c=117565&p=irol-irhome
773;US STEEL;15;USSX34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Materiais Básicos / Siderurgia e Metalurgia / Artefatos de Ferro e Aço;http://www.ussteel.com
774;USIMINAS;15;USIM3;BR;60.894.730/0001-05;Venda de Produtos Siderúrgicos. Como Chapas Grossas. Laminados A Quente. A Frio. Placas. Galvanizados. Entre Outros.;Materiais Básicos / Siderurgia e Metalurgia / Siderurgia;www.usiminas.com
775;USIMINAS;15;USIM5;BR;60.894.730/0001-05;Venda de Produtos Siderúrgicos. Como Chapas Grossas. Laminados A Quente. A Frio. Placas. Galvanizados. Entre Outros.;Materiais Básicos / Siderurgia e Metalurgia / Siderurgia;www.usiminas.com
776;USIMINAS;15;USIM6;BR;60.894.730/0001-05;Venda de Produtos Siderúrgicos. Como Chapas Grossas. Laminados A Quente. A Frio. Placas. Galvanizados. Entre Outros.;Materiais Básicos / Siderurgia e Metalurgia / Siderurgia;www.usiminas.com
777;VALE;8;VALE3;BR;33.592.510/0001-54;8;Materiais Básicos / Mineração / Minerais Metálicos;www.vale.com
778;VALERO ENER;12;VLOE34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Petróleo. Gás e Biocombustíveis / Petróleo. Gás e Biocombustíveis / Exploração. Refino e Distribuição;http://www.valero.com
779;VALID;7;VLID3;BR;33.113.309/0001-47;Impressão de Documentos de Segurança.;Bens Industriais / Serviços / Serviços Diversos;www.valid.com.br
780;VALLEY NTION;9;VLYB34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
781;VERISIGN INC;9;VRSN34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
782;VERIZON;18;VERZ34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Telecomunicações / Telecomunicações / Telecomunicações;www.verizon.com
783;VERTCIASEC;14;Nenhum ativo na B3;BR;25.005.683/0001-09;A Aquisição E Securitização de Quaisquer Direitos Creditórios Do Agronegócio E de Títulos E Valores Mobiliários Lastreados em Direitos de Crédito Do Agronegócio E Direitos de Crédito Imobiliários;Financeiro / Securitizadoras de Recebíveis / Securitizadoras de Recebíveis;www.vert-capital.com
784;VERTEX PHARM;13;VRTX34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
785;VF CORP;9;VFCO34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
786;VIACOM INC;9;VIAM34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
787;VIAOESTE;19;Nenhum ativo na B3;BR;02.415.408/0001-50;Concessão de Rodovias.;Bens Industriais / Transporte / Exploração de Rodovias;www.viaoeste.com.br
788;VIAVAREJO;1;VVAR3;BR;33.041.260/0652-90;Não Informado;Consumo Cíclico / Comércio / Eletrodomésticos;www.viavarejo.com.br/ri
789;VISA INC;4;VISA34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Financeiro / Serviços Financeiros Diversos / Serviços Financeiros Diversos;www.corporate.visa.com
790;VIVER;6;VIVR3;BR;67.571.414/0001-41;Incorporadora E Construtora Presente em Todas As Regiões Do País E Com Foco de Atuação No Mercado Residencial. Particularmente Nos Segmentos de Média E Baixa Renda.;Consumo Cíclico / Construção Civil / Incorporações;http://www.viver.com.vc
791;VULCABRAS;1;VULC3;BR;50.926.955/0001-42;Representantes Comerciais E Agentes Do Comércio de Têxteis. Vestuário. Calçados E Artigos de Viagem.;Consumo Cíclico / Tecidos. Vestuário e Calçados / Calçados;www.vulcabrasazaleiari.com.br
792;WAL MART;1;WALM34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo não Cíclico / Comércio e Distribuição / Alimentos;www.walmartstores.com
793;WALGREENS;9;WGBA34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
794;WALT DISNEY;1;DISB34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo Cíclico / Mídia / Produção e Difusão de Filmes e Programas;www.disney.co.uk
795;WATERS CORP;5;WATC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
796;WEG;7;WEGE3;BR;84.429.695/0001-11;A Weg Sa É Uma Sociedade de Participação Não Operacional (holding) E também Sociedade de Comando Do Grupo Weg.;Bens Industriais / Máquinas e Equipamentos / Motores . Compressores e Outros;www.weg.net/br
797;WELLS FARGO;4;WFCO34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Financeiro / Intermediários Financeiros / Bancos;www.wellsfargo.com
798;WESTERN BCOR;5;WABC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
799;WESTERNUNION;4;WUNI34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Financeiro / Serviços Financeiros Diversos / Serviços Financeiros Diversos;http://www.westerunion.com
800;WETZEL S/A;7;MWET3;BR;84.683.671/0001-94;Fabricação de Peças E Acessórios Para Sistema Motor de Veículos Automotores;Bens Industriais / Material de Transporte / Material Rodoviário;www.wetzel.com.br
801;WETZEL S/A;7;MWET4;BR;84.683.671/0001-94;Fabricação de Peças E Acessórios Para Sistema Motor de Veículos Automotores;Bens Industriais / Material de Transporte / Material Rodoviário;www.wetzel.com.br
802;WHIRLPOOL;7;WHRL3;BR;59.105.999/0001-86;Fabricação E Comercialização de Eletrodomésticos E Compressores;Consumo Cíclico / Utilidades Domésticas / Eletrodomésticos;www.whirlpool.com.br
803;WHIRLPOOL;7;WHRL4;BR;59.105.999/0001-86;Fabricação E Comercialização de Eletrodomésticos E Compressores;Consumo Cíclico / Utilidades Domésticas / Eletrodomésticos;www.whirlpool.com.br
804;WILSON SONS;19;WSON33;BR;05.721.735/0001-28;Terminais Portuários. Rebocagem. Offshore. Logística. Agenciamento Marítimo E Estaleiros.;Bens Industriais / Transporte / Serviços de Apoio e Armazenagem;www.wilsonsons.com.br
805;WIZ S.A.;14;WIZS3;BR;42.278.473/0001-03;Corretagem de Seguros de Todos Os Ramos. Assessoria E Consultoria Na área de Seguros em Geral. Intermediação E Desenvolvimento de Soluções em Negócios. Sem Especificação definida. Dentre Outros.;Financeiro / Previdência e Seguros / Corretoras de Seguros;www.wizsolucoes.com.br
806;WLM IND COM;12;WLMM3;BR;33.228.024/0001-51;Comércio A Varejo E Por Atacado de Caminhões. Automóveis. Camionetas E Utilitários Novos E Usados. holding de Instituições Não-financeira.;Bens Industriais / Comércio / Material de Transporte;www.wlm.com.br
807;WLM IND COM;12;WLMM4;BR;33.228.024/0001-51;Comércio A Varejo E Por Atacado de Caminhões. Automóveis. Camionetas E Utilitários Novos E Usados. holding de Instituições Não-financeira.;Bens Industriais / Comércio / Material de Transporte;www.wlm.com.br
808;WTORRE PIC;14;Nenhum ativo na B3;BR;02.643.896/0001-52;Securitização de Recebíveis;Financeiro / Securitizadoras de Recebíveis / Securitizadoras de Recebíveis;Não Informado
809;XEROX CORP;16;XRXB34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Tecnologia da Informação / Computadores e Equipamentos / Computadores e Equipamentos;www.xerox.com
810;YUM BRANDS;9;YUMR34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
